"","SEQN","SDDSRVYR","RIDSTATR","RIAGENDR","RIDAGEYR","RIDAGEMN","RIDRETH1","RIDRETH3","RIDEXMON","DMDBORN4","DMDYRUSZ","DMDEDUC2","DMDMARTZ","RIDEXPRG","SIALANG","SIAPROXY","SIAINTRP","FIALANG","FIAPROXY","FIAINTRP","MIALANG","MIAPROXY","MIAINTRP","AIALANGA","WTINTPRP","WTMECPRP","SDMVPSU","SDMVSTRA","INDFMPIR"
"13269",122531,66,2,1,4,NA,5,6,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,9416.223326,10613.482419,1,161,3.67
"13270",122532,66,2,1,10,NA,5,7,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,2792.890495,3145.882802,1,167,0.83
"13271",122533,66,2,2,17,NA,3,3,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,12517.33868,13092.478194,2,159,4.1
"13272",122534,66,2,1,63,NA,4,4,1,1,NA,3,3,NA,1,2,2,1,2,2,1,2,2,1,10381.267758,10889.993466,1,151,0.3
"13273",122535,66,2,1,23,NA,3,3,2,1,NA,5,3,NA,1,2,2,1,2,2,1,2,2,1,173133.530585,205028.059949,1,153,4.41
"13274",122536,66,2,1,54,NA,4,4,2,1,NA,4,3,NA,1,2,2,1,2,2,1,2,2,1,18259.544589,19855.479344,1,163,2.22
"13275",122537,66,2,1,31,NA,3,3,2,1,NA,2,3,NA,1,2,2,NA,NA,NA,1,2,2,1,55778.001117,61638.028346,2,159,NA
"13276",122538,66,2,2,17,NA,1,1,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,9898.594546,10221.972067,1,151,1.49
"13277",122539,66,2,2,52,NA,1,1,1,2,4,4,2,NA,1,2,2,1,2,2,1,2,2,1,18092.895227,17862.125554,2,161,2.47
"13278",122540,66,2,1,56,NA,5,6,1,2,3,5,1,NA,1,2,2,1,2,2,1,2,2,1,5840.905105,6569.934448,2,171,4.57
"13279",122541,66,1,2,18,NA,3,3,NA,1,NA,NA,NA,NA,1,2,2,1,2,2,NA,NA,NA,NA,8092.015923,0,2,167,NA
"13280",122542,66,2,1,11,NA,4,4,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,3598.515451,4132.357193,2,163,1.98
"13281",122543,66,2,1,47,NA,3,3,1,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,1,21679.65505,22733.880206,1,165,1.08
"13282",122544,66,2,1,10,NA,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,1876.29955,2209.574242,1,152,1.89
"13283",122545,66,2,2,7,NA,1,1,1,1,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,17931.663443,19972.485654,1,170,0.04
"13284",122546,66,2,1,43,NA,3,3,1,1,NA,3,1,NA,1,2,2,1,2,2,1,2,2,1,22104.048502,23975.307149,1,158,1.51
"13285",122547,66,2,1,0,1,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,3907.902795,4551.101823,2,165,0.12
"13286",122548,66,2,2,0,1,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,6087.725748,6376.631406,1,152,1.54
"13287",122549,66,2,2,58,NA,5,6,1,2,2,2,1,NA,1,2,2,1,2,2,1,2,1,3,3610.72639,3865.716645,2,151,2.42
"13288",122550,66,2,1,80,NA,4,4,2,1,NA,2,2,NA,1,2,2,1,2,2,1,2,2,NA,5076.860481,5147.757517,1,161,1
"13289",122551,66,2,2,15,NA,4,4,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,15779.109984,17116.312611,1,163,2.79
"13290",122552,66,2,2,70,NA,3,3,1,2,4,4,1,NA,1,2,2,1,2,2,1,2,2,NA,50730.210701,55304.539233,1,162,4.93
"13291",122553,66,2,1,6,NA,3,3,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,7303.099165,8790.676613,2,167,1.36
"13292",122554,66,2,1,13,NA,3,3,1,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,55997.029111,61592.59849,1,159,5
"13293",122555,66,2,2,33,NA,4,4,1,1,NA,4,1,2,1,2,2,1,2,2,1,2,2,1,13677.04862,14409.847581,2,154,1.26
"13294",122556,66,2,1,51,NA,3,3,1,1,NA,3,2,NA,1,2,2,1,2,2,1,2,2,1,41981.54193,45683.977117,2,151,3.76
"13295",122557,66,2,1,58,NA,3,3,1,1,NA,3,2,NA,1,2,2,1,2,2,1,2,2,1,28895.318701,30556.591497,1,165,1
"13296",122558,66,2,1,16,NA,4,4,1,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,9386.496559,10113.787376,2,165,0.89
"13297",122559,66,2,1,44,NA,4,4,1,1,NA,3,1,NA,1,2,2,1,2,2,1,2,2,1,5664.749767,5897.707095,2,150,1.53
"13298",122560,66,2,2,71,NA,3,3,1,1,NA,5,1,NA,1,2,2,1,2,2,1,2,2,NA,23935.348152,26697.977765,2,150,3.59
"13299",122561,66,2,1,12,NA,2,2,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,11365.175659,11914.543651,1,149,0.18
"13300",122562,66,1,1,47,NA,4,4,NA,1,NA,5,3,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,7080.437354,0,2,152,NA
"13301",122563,66,2,1,19,NA,2,2,2,2,1,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,23560.468817,24246.762531,1,169,0.05
"13302",122564,66,1,2,57,NA,5,7,NA,1,NA,4,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,5279.707623,0,2,150,4.72
"13303",122565,66,1,1,80,NA,3,3,NA,1,NA,3,2,NA,1,2,2,1,2,2,NA,NA,NA,NA,11352.854678,0,2,150,1.09
"13304",122566,66,2,1,8,NA,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,15064.519528,16443.023896,2,163,1.63
"13305",122567,66,2,1,71,NA,3,3,1,1,NA,3,2,NA,1,2,2,1,2,2,1,2,2,NA,4772.54016,4756.076515,2,170,1.66
"13306",122568,66,2,1,5,NA,2,2,2,1,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,29866.714496,34630.325518,2,162,0.33
"13307",122569,66,2,2,54,NA,1,1,1,2,4,4,1,NA,2,2,2,2,2,2,2,2,1,2,9075.658371,9716.718567,2,152,1.88
"13308",122570,66,2,1,42,NA,4,4,2,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,1,22835.627414,24553.645949,1,172,3.03
"13309",122571,66,2,1,59,NA,3,3,2,1,NA,2,3,NA,1,2,2,1,2,2,1,2,2,1,19907.063632,22715.64313,1,149,0.77
"13310",122572,66,2,1,62,NA,3,3,1,2,4,4,1,NA,1,2,2,1,2,2,1,2,2,1,18793.97592,18864.953694,2,161,1.68
"13311",122573,66,2,2,16,NA,4,4,1,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,9184.368539,9536.905149,1,152,2.52
"13312",122574,66,2,2,70,NA,4,4,1,1,NA,4,2,NA,1,2,2,1,2,2,1,2,2,NA,23239.385198,25868.920366,2,157,2.16
"13313",122575,66,2,1,62,NA,4,4,2,1,NA,5,2,NA,1,2,2,1,2,2,1,2,2,1,3315.481178,3494.080164,2,163,5
"13314",122576,66,2,2,55,NA,5,6,1,2,3,2,1,NA,1,2,1,1,2,1,1,2,2,3,21638.764095,21442.455486,2,162,1.36
"13315",122577,66,2,2,0,4,5,7,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,2834.565088,3012.796261,1,162,1.21
"13316",122578,66,2,2,22,NA,1,1,1,1,NA,4,3,2,1,2,2,1,2,2,1,2,2,1,19306.574769,20804.427074,1,170,1.52
"13317",122579,66,2,1,3,NA,5,6,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,4853.616347,5463.914026,1,152,1.27
"13318",122580,66,2,2,14,NA,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,20048.726616,20620.569656,1,157,1.27
"13319",122581,66,2,2,31,NA,4,4,1,1,NA,5,1,2,1,2,2,1,2,2,1,2,2,1,12541.890662,13570.853703,2,171,5
"13320",122582,66,2,2,29,NA,4,4,2,1,NA,3,1,3,1,2,2,1,2,2,NA,NA,NA,NA,20283.233354,22099.727876,2,172,1.2
"13321",122583,66,2,1,4,NA,5,7,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,30263.612177,33656.507383,1,155,2.15
"13322",122584,66,2,1,70,NA,3,3,2,1,NA,5,2,NA,1,2,2,1,2,2,1,2,2,NA,8661.754813,8984.001285,2,172,1.85
"13323",122585,66,2,1,72,NA,5,7,2,1,NA,4,1,NA,1,2,2,NA,NA,NA,1,2,2,NA,58329.718449,68164.864635,1,151,NA
"13324",122586,66,2,2,18,NA,4,4,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,19540.613657,21079.662005,1,172,3.03
"13325",122587,66,2,1,48,NA,4,4,1,1,NA,4,2,NA,1,2,2,1,2,2,1,2,2,1,5881.5809,6445.889421,1,156,1.93
"13326",122588,66,2,1,8,NA,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,15750.375157,19622.461896,2,164,3.85
"13327",122589,66,2,1,3,NA,1,1,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,15423.327398,18692.945211,2,158,1.23
"13328",122590,66,2,1,1,23,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,11940.073716,13982.792464,1,161,1.71
"13329",122591,66,2,2,12,NA,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,7670.416467,8465.604507,1,162,1.05
"13330",122592,66,2,2,26,NA,4,4,1,1,NA,3,3,2,1,2,2,1,2,2,NA,NA,NA,NA,15192.349566,16602.343991,1,170,1.2
"13331",122593,66,2,2,12,NA,3,3,1,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,108852.116062,116148.182028,2,162,1.92
"13332",122594,66,2,1,59,NA,4,4,2,1,NA,4,2,NA,1,2,2,1,2,2,1,2,2,1,4896.234626,5366.004059,1,171,NA
"13333",122595,66,2,1,65,NA,1,1,1,2,4,3,1,NA,2,2,2,2,2,2,1,2,2,1,11212.311248,12120.044959,2,161,4.93
"13334",122596,66,2,1,25,NA,3,3,2,1,NA,4,3,NA,1,2,2,1,2,2,1,2,2,1,44356.438427,51194.741201,2,149,NA
"13335",122597,66,2,1,56,NA,3,3,2,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,1,31534.761712,35414.306892,1,163,1.52
"13336",122598,66,2,2,25,NA,4,4,1,1,NA,5,3,2,1,2,2,1,2,2,1,2,2,1,13374.226685,13791.706406,2,170,3.4
"13337",122599,66,2,2,55,NA,4,4,2,1,NA,3,3,NA,1,2,2,NA,NA,NA,1,2,2,1,19379.110651,21003.086084,1,168,NA
"13338",122600,66,2,1,57,NA,4,4,2,1,NA,3,3,NA,1,2,2,1,2,2,1,2,2,1,7664.410988,7998.578857,1,167,1.94
"13339",122601,66,2,2,80,NA,3,3,1,1,NA,4,2,NA,1,2,2,1,2,2,1,2,2,NA,27688.112337,33338.683617,2,159,4
"13340",122602,66,2,2,22,NA,3,3,2,1,NA,4,1,2,1,2,2,1,2,2,1,2,2,1,2888.05483,2985.283466,1,167,3.35
"13341",122603,66,2,2,5,NA,2,2,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,19917.667266,22794.817894,1,153,2.03
"13342",122604,66,2,2,4,NA,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,4747.505958,5258.581015,1,170,0.6
"13343",122605,66,2,1,1,19,4,4,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,4333.516453,4784.459464,1,163,0
"13344",122606,66,2,2,3,NA,3,3,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,17847.612997,19377.541649,1,158,5
"13345",122607,66,2,1,17,NA,3,3,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,15106.419309,16198.941582,1,149,4.05
"13346",122608,66,2,2,19,NA,4,4,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,4893.133929,5181.919892,2,168,1.05
"13347",122609,66,2,2,44,NA,5,6,2,2,2,5,1,2,1,2,2,1,2,2,1,2,2,1,9131.066478,10226.754842,1,149,5
"13348",122610,66,2,2,9,NA,2,2,2,1,NA,NA,NA,NA,2,1,2,2,2,2,1,2,2,NA,11986.426949,12510.059547,3,156,1.18
"13349",122611,66,2,1,44,NA,2,2,2,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,1,48527.477122,55336.777096,3,156,5
"13350",122612,66,2,2,67,NA,3,3,1,1,NA,3,2,NA,1,2,2,1,2,2,1,2,2,1,48661.539977,51437.076153,2,150,3.19
"13351",122613,66,2,1,17,NA,4,4,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,6672.687096,7132.109358,2,163,0.1
"13352",122614,66,2,1,8,NA,3,3,1,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,9435.859543,10872.733563,2,156,4.35
"13353",122615,66,1,2,79,NA,3,3,NA,1,NA,5,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,20247.921969,0,2,156,4.73
"13354",122616,66,2,1,48,NA,5,6,1,2,4,4,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,10137.906132,10889.917675,2,154,3.4
"13355",122617,66,2,2,25,NA,3,3,2,1,NA,3,3,2,1,2,2,1,2,2,1,2,2,1,123841.346431,137107.594999,1,164,2.79
"13356",122618,66,2,1,9,NA,5,7,1,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,2473.546037,2880.668989,1,150,0.71
"13357",122619,66,2,2,31,NA,3,3,1,1,NA,4,1,2,1,2,2,1,2,2,1,2,2,1,19249.916723,19284.340106,2,169,0.91
"13358",122620,66,1,1,2,NA,3,3,NA,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,17946.185776,0,1,151,3.22
"13359",122621,66,2,1,72,NA,3,3,1,1,NA,5,1,NA,1,2,2,1,2,2,1,2,2,NA,20180.777778,22146.84328,2,156,4.73
"13360",122622,66,2,1,28,NA,4,4,1,1,NA,3,3,NA,1,2,2,1,2,2,1,2,2,1,19085.109155,20078.085398,2,170,1.63
"13361",122623,66,2,1,4,NA,3,3,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,17276.107949,20231.72032,1,158,1.51
"13362",122624,66,2,1,76,NA,3,3,2,1,NA,5,1,NA,1,2,2,1,2,2,1,2,2,NA,30075.632584,32372.574623,2,166,4.86
"13363",122625,66,2,1,62,NA,4,4,2,1,NA,4,2,NA,1,2,2,1,2,2,1,2,2,1,6005.582563,6469.609829,1,171,2.24
"13364",122626,66,2,1,17,NA,5,6,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,18300.662364,19688.666027,2,162,NA
"13365",122627,66,2,2,31,NA,4,4,1,1,NA,2,1,2,1,2,2,1,2,2,NA,NA,NA,NA,16254.383981,17713.739766,2,165,0.82
"13366",122628,66,2,1,7,NA,5,7,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,2792.890495,3145.882802,1,167,0.83
"13367",122629,66,2,1,73,NA,3,3,1,1,NA,5,1,NA,1,2,2,1,2,2,1,2,2,NA,56298.849495,60701.452293,1,156,5
"13368",122630,66,2,1,30,NA,3,3,1,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,1,19377.835541,20901.454863,2,158,2.75
"13369",122631,66,2,2,45,NA,3,3,2,1,NA,5,1,NA,1,2,2,1,2,2,1,2,2,1,89267.525776,105693.02978,3,156,5
"13370",122632,66,1,2,2,NA,3,3,NA,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,27452.95294,0,1,172,3.13
"13371",122633,66,2,2,6,NA,4,4,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,5526.391937,5985.08866,2,169,0.35
"13372",122634,66,2,2,30,NA,5,7,1,1,NA,4,3,2,1,2,2,1,2,2,1,2,2,1,2467.054255,2589.174749,2,165,1.43
"13373",122635,66,2,2,0,1,2,2,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,6102.079389,6758.167842,1,154,2.15
"13374",122636,66,2,2,61,NA,3,3,1,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,1,22394.039999,22692.65182,1,149,3.77
"13375",122637,66,2,1,24,NA,2,2,1,1,NA,3,3,NA,1,2,2,1,2,2,1,2,2,1,31204.545508,34993.248223,1,156,0.71
"13376",122638,66,2,2,45,NA,3,3,1,1,NA,2,3,NA,1,2,2,1,2,2,1,2,2,1,13724.327178,16026.527628,2,155,0.25
"13377",122639,66,2,1,48,NA,5,6,1,2,3,5,1,NA,1,2,2,1,2,2,1,2,2,1,8368.261937,8716.259504,1,162,3.38
"13378",122640,66,1,2,23,NA,4,4,NA,1,NA,3,1,3,1,2,2,1,2,2,NA,NA,NA,NA,42920.382524,0,2,157,0.54
"13379",122641,66,2,2,5,NA,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,9615.724053,10655.630957,1,167,1.8
"13380",122642,66,2,2,0,2,2,2,2,1,NA,NA,NA,NA,2,1,2,1,2,2,NA,NA,NA,NA,7160.964988,7624.622683,1,153,NA
"13381",122643,66,2,1,28,NA,3,3,1,1,NA,5,3,NA,1,2,2,1,2,2,1,2,2,1,53885.162196,59740.629847,2,170,5
"13382",122644,66,2,1,44,NA,2,2,2,2,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,23737.977895,26858.047158,3,156,2.8
"13383",122645,66,1,1,9,NA,3,3,NA,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,17231.731164,0,1,171,5
"13384",122646,66,2,1,9,NA,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,55046.290055,61020.617055,1,161,3.79
"13385",122647,66,2,2,60,NA,4,4,2,1,NA,3,1,NA,1,2,2,1,2,2,1,2,2,1,4974.504731,5241.356716,2,163,0.81
"13386",122648,66,2,1,15,NA,1,1,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,9199.794642,9661.018914,2,159,1.17
"13387",122649,66,2,2,80,NA,3,3,2,1,NA,4,2,NA,1,2,2,1,2,2,1,2,2,NA,8486.925296,10631.727225,2,168,2
"13388",122650,66,2,1,5,NA,3,3,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,38097.948419,43606.808697,2,157,0.28
"13389",122651,66,2,2,56,NA,1,1,1,2,3,1,1,NA,2,2,2,2,2,2,2,2,2,2,14560.805361,15157.567415,1,162,1.45
"13390",122652,66,2,2,73,NA,2,2,2,2,4,3,2,NA,1,2,2,1,2,2,1,2,2,NA,20694.036201,24304.18113,3,156,5
"13391",122653,66,2,2,35,NA,3,3,1,1,NA,5,1,1,1,2,2,1,2,2,1,2,2,1,68243.320377,70976.259903,2,165,5
"13392",122654,66,2,1,55,NA,4,4,1,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,1,9079.015985,9988.767177,1,156,5
"13393",122655,66,2,2,56,NA,5,7,1,1,NA,3,2,NA,1,2,2,1,2,2,1,2,2,1,30388.632161,31641.163115,1,158,0.61
"13394",122656,66,2,1,20,NA,4,4,2,1,NA,3,1,NA,1,2,2,1,2,2,1,2,2,1,16017.268528,16879.818188,2,166,1.07
"13395",122657,66,2,1,72,NA,1,1,1,2,4,2,2,NA,2,2,2,2,2,2,1,2,2,NA,10008.828052,10776.235544,2,154,3.29
"13396",122658,66,2,2,7,NA,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,14867.788286,17054.886875,1,171,5
"13397",122659,66,2,1,32,NA,5,6,2,2,1,5,1,NA,1,2,2,1,2,2,1,2,2,1,21573.04326,23054.297214,1,169,4.86
"13398",122660,66,2,2,65,NA,4,4,2,1,NA,3,3,NA,1,2,2,1,2,2,NA,NA,NA,NA,12252.290964,12959.716618,2,172,0.99
"13399",122661,66,2,2,0,11,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,4958.095124,5515.436666,1,158,0.29
"13400",122662,66,2,1,35,NA,3,3,2,1,NA,4,3,NA,1,2,2,1,2,2,1,2,2,1,18908.433149,21063.653005,2,166,1.06
"13401",122663,66,2,2,24,NA,2,2,1,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,28364.894757,30565.514158,2,165,2.43
"13402",122664,66,2,1,52,NA,5,6,1,2,3,5,1,NA,1,2,2,1,2,2,1,2,2,1,4153.522447,4542.292464,2,152,2.52
"13403",122665,66,2,2,61,NA,4,4,1,1,NA,4,1,NA,1,2,2,NA,NA,NA,1,2,2,1,5036.524542,5197.902348,1,158,NA
"13404",122666,66,2,2,11,NA,4,4,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,6168.411717,6426.928817,1,151,0.06
"13405",122667,66,2,2,16,NA,4,4,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,17523.684218,19008.731003,1,172,NA
"13406",122668,66,2,2,2,NA,1,1,1,1,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,9883.532324,11112.305357,1,162,0.81
"13407",122669,66,2,2,10,NA,4,4,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,3489.394322,3682.247548,1,167,NA
"13408",122670,66,2,1,56,NA,3,3,2,1,NA,5,2,NA,1,2,2,1,2,2,1,2,2,1,14669.441769,16629.134711,2,169,1.33
"13409",122671,66,2,1,8,NA,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,NA,2285.482659,2435.199028,1,150,1.01
"13410",122672,66,2,1,47,NA,3,3,1,1,NA,5,1,NA,1,2,2,1,2,2,1,2,2,1,59565.047193,61296.005736,1,151,4.64
"13411",122673,66,2,2,52,NA,3,3,1,1,NA,3,2,NA,1,2,2,1,2,2,1,2,2,1,33492.067713,35143.900566,1,161,0.92
"13412",122674,66,2,1,8,NA,2,2,1,2,1,NA,NA,NA,2,1,2,1,2,2,1,2,2,NA,19079.952132,19819.018964,1,165,NA
"13413",122675,66,2,1,76,NA,3,3,2,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,NA,20630.903287,23012.788075,2,153,4.1
"13414",122676,66,2,1,43,NA,4,4,2,1,NA,4,1,NA,1,2,2,1,2,2,1,2,2,1,8260.023588,8981.97252,1,168,5
"13415",122677,66,2,2,14,NA,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,11856.100054,12373.664955,1,165,1.72
"13416",122678,66,2,2,61,NA,4,4,2,1,NA,4,3,NA,1,2,2,1,2,2,1,2,2,1,4835.628205,5050.75021,1,168,0
"13417",122679,66,2,2,5,NA,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,14301.000419,14905.728009,2,164,2.58
"13418",122680,66,2,1,0,1,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,3734.390108,4105.820405,1,162,3.03
"13419",122681,66,1,1,39,NA,3,3,NA,1,NA,4,1,NA,1,2,2,1,2,2,NA,NA,NA,NA,20934.517001,0,2,149,NA
"13420",122682,66,2,2,6,NA,4,4,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,4671.543107,4838.715767,2,170,0.18
"13421",122683,66,2,1,54,NA,4,4,1,1,NA,4,2,NA,1,2,2,1,2,2,1,2,2,1,7293.479253,7844.544056,2,170,1.59
"13422",122684,66,2,2,26,NA,2,2,1,1,NA,4,1,2,1,2,2,NA,NA,NA,1,2,2,1,36206.433737,38141.35553,1,159,NA
"13423",122685,66,2,2,61,NA,4,4,2,2,1,2,1,NA,1,2,2,1,2,2,1,2,2,1,6820.223719,7391.669037,2,153,2.37
"13424",122686,66,2,2,57,NA,4,4,1,1,NA,3,1,NA,1,2,2,1,2,2,1,2,2,1,15773.50827,16743.907997,1,170,5
"13425",122687,66,2,2,19,NA,3,3,1,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,7728.165001,7777.216817,2,150,1.8
"13426",122688,66,2,2,10,NA,3,3,2,1,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,13746.859588,15277.219502,1,149,NA
"13427",122689,66,2,1,38,NA,1,1,1,2,3,1,1,NA,2,2,2,2,2,2,2,2,2,2,16610.129487,17883.531649,2,161,1.2
"13428",122690,66,2,2,17,NA,3,3,1,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,13806.91611,13948.542837,2,166,0.96
"13429",122691,66,2,1,42,NA,5,7,2,2,4,4,1,NA,1,2,2,1,2,2,1,2,2,1,11540.136053,12477.588686,2,166,NA
"13430",122692,66,2,2,44,NA,5,6,1,2,1,5,1,2,1,2,1,1,2,2,1,2,1,3,10051.335248,11104.542769,1,171,5
"13431",122693,66,2,2,13,NA,4,4,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,9270.686091,9626.53595,1,164,3.47
"13432",122694,66,2,1,77,NA,4,4,1,1,NA,3,1,NA,1,2,2,1,2,2,1,2,2,NA,7369.757105,7476.594549,1,161,4.8
"13433",122695,66,2,2,14,NA,5,7,2,1,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,8904.825207,9246.63171,2,149,0.31
"13434",122696,66,1,2,80,NA,3,3,NA,1,NA,1,2,NA,1,1,2,1,2,2,NA,NA,NA,NA,7193.075211,0,2,156,2.25
"13435",122697,66,2,2,5,NA,5,7,1,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,3848.973709,4597.330897,1,167,2.03
"13436",122698,66,2,1,33,NA,3,3,2,1,NA,3,1,NA,1,2,2,1,2,2,1,2,2,1,35530.618242,37991.602269,1,157,1.01
"13437",122699,66,2,1,29,NA,2,2,1,2,3,2,1,NA,1,2,2,1,2,2,2,2,2,2,20154.545153,22499.126282,1,162,0.73
"13438",122700,66,2,1,35,NA,3,3,1,1,NA,5,3,NA,1,2,2,1,2,2,1,2,2,1,204101.122549,227218.449955,1,166,5
"13439",122701,66,2,2,27,NA,4,4,1,1,NA,4,3,1,1,2,2,1,2,2,1,2,2,1,4527.28864,4800.658358,1,150,0.38
"13440",122702,66,2,1,0,2,3,3,2,1,NA,NA,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,2705.068465,2908.897916,1,167,1.55
"13441",122703,66,2,2,53,NA,3,3,1,2,4,3,1,NA,1,2,2,1,2,2,1,2,2,1,39444.466864,42910.155366,2,151,2.61
"13442",122704,66,2,1,17,NA,3,3,2,1,NA,NA,NA,NA,1,2,2,1,2,2,1,2,2,1,31440.974177,33579.856192,1,165,4.52
"13443",122705,66,2,1,9,NA,1,1,2,1,NA,NA,NA,NA,1,1,2,2,2,2,1,2,2,NA,22111.090233,23739.052163,1,172,NA
"13444",122706,66,2,2,13,NA,5,6,2,2,2,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,11141.829748,17622.758734,2,153,5
"13445",122707,66,2,1,32,NA,5,7,2,1,NA,2,3,NA,1,2,2,1,2,2,1,2,2,1,22817.94273,24414.924121,2,158,1.7
